@RELATION	TrainingSet

@ATTRIBUTE	class		{Politics,Economy,Social,Technology}
@ATTRIBUTE	id			NUMERIC
@ATTRIBUTE	content		STRING

@DATA
Economy,583165550395822081,'poland was the only country in the european union to avoid the recession poland pride'
Social,583164551715266562,'call for expression of interest  support to civil society organisations in zimbabwe the european union'
Economy,583163532054679554,'european union considers gsp and lifting of fish products ban'
Economy,583162857359052800,'togovern grcaccelus eu lawmakers back rules to stop rigging of market benchmarks european union lawmakers have'
Economy,583162856465645568,'togovern grcaccelus eu presidency wants to ditch ban on proprietary trading at banks european union plans to ba'
Social,583162844939567104,'ultimately there is no patent right for idiotfoolmadschyzomaniac to  world even european union ppl r not apar from us lol'
Economy,583162329325383680,'eu lawmakers back rules to stop rigging of market benchmarks european union lawmakers have  compliance risk'
Economy,583162328591384577,'eu presidency wants to ditch ban on proprietary trading at banks european union plans to ba compliance risk'
Politics,583162155567992832,'amnesty internationals global report on the deathpenalty is out today where does europe stand see here'
Social,583161968422363138,'eu distressed by yemen civilian deaths the european union expressed concern tuesday'
Social,583160428252921856,'european union film festival inaguration stills n europeanfilmfestivaln'
Politics,583159632119640064,'opinion cuba and the european union  the thaw begins'
Politics,583158623037100032,'inserting counterterrorism into european union foreign policy could undermine the eus stance against the dea'
Technology,583158220019077120,'facebook tracks all users including ones who have loggedout or not registered for fb in'
Politics,583154988945420288,'poll do you think the uk should leave the european union yes time for us to leave the eu it has made a joke ov us'
Economy,583153517214314496,'if the eu wants to impose conditions on aid they can keep it will suffer the same faith as noted here'
Economy,583152843063988225,'poland was the only country in the european union to avoid the recession proud to be polish'
Politics,583152554080530432,'eu to reconsider about gsp plusnnclick here to read more'
Economy,583151106596978688,'whattheffacts poland was the only country in the european union to avoid the recession'
Politics,583150921389117440,'shop united states european union outside eu  us change region  narrative'
Economy,583149843578642432,'poland was the only country in the european union to avoid the recession yea baby'
Politics,583149313892712448,'buss    econ    uk membership of the european union via'
Social,583149296347807744,'an alarming rise in death sentences as states resorted to capital punishment to combat crime  terrorism n'
Economy,583149083558318080,'european union european parliaments fisheries committee votes for the baltic plan'
Economy,583147924667949056,'dw news now eu ditches milk quotas to mixed response  european union milk quotas have been lifted after more th'
Technology,583147629711908864,'by   european union data protection authorities approve amazon web services data processing agreementn'
Politics,583147499893977088,'amnesty international releases deathpenalty report what is the eu doing to ensure a worldwide ban'
Economy,583146765311950849,'letter to eu parliament raw ivory reexport from the european union'
